,secs,x,y,delay
3120,1433755393,11.9261697531,89.0343718402,3.82
3121,1433755393,11.89854397,89.3952349567,2.89
3122,1433755394,11.9668595628,89.7047576568,2.74
3123,1433755394,11.9374829074,89.9931600365,3.14
3124,1433755395,11.9809885131,90.2875693037,2.77
3125,1433755395,11.9405025681,90.5692964139,2.75
3126,1433755396,11.971327291,90.8935871289,77.2
3127,1433755396,11.9469786044,91.2022191296,2.71
3128,1433755397,11.9469786044,91.2022191296,3.56
3129,1433755397,11.9659467843,91.5460185808,4.27
3130,1433755398,11.9437546038,91.8477387904,3.14
3131,1433755398,11.9715827372,92.1440986966,2.74
3132,1433755399,11.9627621184,92.3969713984,2.76
3133,1433755399,11.9572793471,92.7650395053,4.2
3134,1433755400,11.9572793471,92.7650395053,2.76
3135,1433755400,11.9743227942,93.0630118767,2.76
3136,1433755401,11.9470910288,93.3129710244,3.01
3137,1433755401,11.9749263529,93.6452398824,2.74
3138,1433755402,11.9355182208,93.8883808428,2.76
3139,1433755402,11.9482891041,94.1474721093,5.15
3140,1433755403,11.9482891041,94.1474721093,3.39
3141,1433755403,11.9497467717,94.4640776777,2.78
3142,1433755404,11.936062205,94.7573020418,4.01
3143,1433755404,11.9868002882,95.0094295836,23.4
3144,1433755405,11.9579072698,95.3626306753,3.32
3145,1433755405,11.9904751498,95.6688760221,2.75
3146,1433755406,11.9438482738,96.0274072916,2.79
3147,1433755406,11.9438482738,96.0274072916,2.79
3148,1433755407,11.989306483,96.3736421168,10.8
3149,1433755407,11.9578900377,96.6918063589,3.06
3150,1433755408,11.9870533636,97.0125331314,2.77
3151,1433755408,11.9503071721,97.3295482908,4.82
3152,1433755409,11.9942758793,97.6187670807,3.84
3153,1433755409,11.9377393386,97.8774367044,3.06
3154,1433755410,11.9686940123,98.1472544626,2.71
3155,1433755410,11.940352821,98.4398920328,29.0
3156,1433755411,11.940352821,98.4398920328,2.75
3157,1433755411,11.9836430916,98.6875702747,2.75
3158,1433755412,11.9430601695,99.0185694035,2.76
3159,1433755412,11.9820922557,99.2115396419,2.92
3160,1433755413,11.9402159648,99.5099287129,2.8
3161,1433755413,11.9768096842,99.7879364293,2.71
3162,1433755414,11.9449740346,100.077983346,2.75
3163,1433755414,11.9575843142,100.359652774,3.39
3164,1433755415,11.9575843142,100.359652774,3.37
3165,1433755415,11.981913389,100.658319241,6.62
3166,1433755416,11.9531357103,100.925642781,2.76
3167,1433755416,11.9946687038,101.214686536,3.55
3168,1433755417,11.9557213484,101.422683605,3.15
3169,1433755417,12.003192313,101.610601195,3.21
3170,1433755418,11.9484923012,101.859955574,15.5
3171,1433755419,11.9261687023,102.436755559,552.0
3172,1433755419,11.9261687023,102.436755559,44.6
3173,1433755419,11.9261687023,102.436755559,9.33
3174,1433755421,11.9773975765,103.268085348,744.0
3175,1433755421,11.9773975765,103.268085348,236.0
3176,1433755421,11.9773975765,103.268085348,6.09
3177,1433755422,11.934862719,103.504765435,282.0
3178,1433755422,11.9721138477,103.751185678,25.9
3179,1433755423,11.9319182931,104.041618198,228.0
3180,1433755423,11.9778780677,104.308975222,11.3
3181,1433755424,11.9593567584,104.675225611,261.0
3182,1433755424,11.9593567584,104.675225611,78.9
3183,1433755425,11.9903011202,104.88502521,30.3
3184,1433755425,11.9579745665,105.167023216,5.06
3185,1433755425,12.0221748376,105.452555145,10.7
3186,1433755426,12.014578776,105.731958865,23.2
3187,1433755426,12.059041425,105.999208764,5.12
3188,1433755427,12.0620693041,106.029140704,3.02
3189,1433755427,12.0159014014,106.29706551,2.78
3190,1433755428,12.0573936648,106.546424331,3.53
3191,1433755428,12.0122037897,106.783024761,2.83
3192,1433755429,12.0560864051,107.003661315,8.93
3193,1433755430,12.0045872385,107.262338453,3.93
3194,1433755430,12.046885068,107.548876501,3.54
3195,1433755431,12.0112336085,107.828517402,2.75
3196,1433755431,12.0061550911,107.861293898,3.83
3197,1433755432,12.0517998884,108.140839935,5.32
3198,1433755432,12.0218422672,108.447926176,3.25
3199,1433755433,12.0354152757,108.679788726,2.77
3200,1433755433,12.031400791,108.662734829,2.81
3201,1433755434,12.031400791,108.662734829,2.75
3202,1433755434,12.031400791,108.662734829,3.52
3203,1433755435,12.031400791,108.662734829,3.14
3204,1433755435,12.0177157627,108.942170312,3.34
3205,1433755436,12.0177157627,108.942170312,17.8
3206,1433755436,12.0177157627,108.942170312,2.77
3207,1433755437,12.0177157627,108.942170312,3.69
3208,1433755437,12.0177157627,108.942170312,4.74
3209,1433755438,12.0177157627,108.942170312,2.83
3210,1433755438,12.0392166632,108.961036159,3.13
3211,1433755439,12.0375556825,108.945145111,6.58
3212,1433755439,12.0258452409,108.916048716,3.55
3213,1433755440,12.0258452409,108.916048716,4.1
3214,1433755440,12.0303352664,108.888785936,11.6
3215,1433755441,12.0303352664,108.888785936,3.56
3216,1433755441,11.9887478848,108.606144796,3.2
3217,1433755442,11.9745108863,108.298771872,2.77
3218,1433755442,11.9703709639,107.97746024,4.74
3219,1433755443,11.9352391662,107.774661,14.6
3220,1433755443,11.9218969972,107.504824265,2.8
3221,1433755444,11.9609071707,107.216947124,2.84
3222,1433755444,11.9128338269,106.972532561,3.31
3223,1433755445,11.9150513919,106.93766148,2.74
3224,1433755445,11.9540183114,106.633158195,2.73
3225,1433755446,11.9050589601,106.389339387,64.8
3226,1433755446,11.9345142797,106.104060297,2.82
3227,1433755456,11.8855382793,101.110865976,2.74
3228,1433755457,11.9283605688,100.817212683,6.32
3229,1433755457,11.8804189377,100.525317662,2.8
3230,1433755458,11.9180892309,100.219392739,4.85
3231,1433755458,11.8856175737,99.9624767258,2.71
3232,1433755459,11.9166856517,99.6515480521,3.96
3233,1433755459,11.8869475589,99.3929762887,2.77
3234,1433755460,11.8869475589,99.3929762887,2.79
3235,1433755460,11.9270190326,99.0923021971,2.72
3236,1433755461,11.9104432233,98.8710371436,4.1
3237,1433755461,11.9622296843,98.5729681764,3.47
3238,1433755462,11.9373737798,98.261894593,2.71
3239,1433755462,11.9726572939,98.0283070279,3.14
3240,1433755463,11.9418659627,97.7527701238,3.55
3241,1433755463,11.9870855198,97.4573778028,3.93
3242,1433755464,11.9305580954,97.2262232247,3.45
3243,1433755464,11.9723872169,96.9671792206,3.43
3244,1433755465,11.9313250453,96.7314572627,11.3
3245,1433755465,11.9313250453,96.7314572627,4.06
3246,1433755466,11.9609787518,96.4738400502,4.35
3247,1433755466,11.9181405391,96.2666668291,2.78
3248,1433755467,11.9604731399,95.9832562494,2.72
3249,1433755467,11.9309468368,95.7510304333,18.5
3250,1433755468,11.9309468368,95.7510304333,2.8
3251,1433755468,11.9309468368,95.7510304333,2.75
3252,1433755469,12.0518519372,95.508630155,2.78
3253,1433755469,12.2171129646,95.3263732306,2.79
3254,1433755470,12.3261884945,95.1084588528,2.69
3255,1433755470,12.3340538007,94.7984001892,2.7
3256,1433755471,12.3351228126,94.6381857213,9.77
3257,1433755471,12.3106886918,94.4319792604,4.82
3258,1433755472,12.2720600472,94.2136812008,23.0
3259,1433755473,12.2666577473,93.6881339845,377.0
3260,1433755473,12.2666577473,93.6881339845,11.7
3261,1433755473,12.3022846594,93.4300584898,4.0
3262,1433755474,12.2826780623,93.1895501959,2.71
3263,1433755474,12.3058885218,92.9153051283,2.96
3264,1433755475,12.2820981355,92.6904083145,2.76
3265,1433755475,12.2493104218,92.4132897968,2.83
3266,1433755476,12.2493104218,92.4132897968,33.4
3267,1433755476,12.2873155298,92.1159611706,4.17
3268,1433755477,12.2692879039,91.8758703968,12.1
3269,1433755477,12.2684994062,91.5939927046,2.8
3270,1433755478,12.2125467135,91.2541681436,2.94
3271,1433755478,12.2094025839,90.9829058795,2.81
3272,1433755479,12.2202377807,90.7793595193,2.75
3273,1433755479,12.2134255608,90.5537712176,8.96
3274,1433755480,12.1686579742,90.3042241558,2.84
3275,1433755481,12.1635134657,89.5960568105,4.1
3276,1433755482,12.1345464536,89.3398035942,2.96
3277,1433755482,12.1345464536,89.3398035942,2.75
3278,1433755483,12.1591905189,89.0448548707,2.67
3279,1433755483,12.1250307704,88.792873094,3.61
3280,1433755484,12.1553565477,88.5487610844,2.77
3281,1433755484,12.1255594169,88.3299111454,2.89
3282,1433755485,12.127949531,88.0367784267,2.75
3283,1433755485,12.1296057603,87.7305435875,2.77
3284,1433755486,12.1296057603,87.7305435875,2.73
3285,1433755486,12.1296057603,87.7305435875,2.64
3286,1433755487,12.1221442821,87.4295744318,6.9
3287,1433755487,11.9119061029,87.0952487516,2.78
3288,1433755488,11.8299544941,86.9143625494,2.79
3289,1433755488,11.775727596,86.6918939092,3.11
3290,1433755489,11.6938978493,86.5148404435,2.72
3291,1433755489,11.7123799222,86.1984925967,2.79
3292,1433755490,11.7228588495,85.8657662409,3.1
3293,1433755490,11.7228588495,85.8657662409,3.4
3294,1433755491,11.780994044,85.5294886135,10.0
3295,1433755491,11.7978252259,85.270872446,3.81
3296,1433755492,11.7983017866,85.0968859586,2.8
3297,1433755492,11.8465953112,84.8413999127,2.81
3298,1433755493,11.8080473472,84.5819522972,3.91
3299,1433755493,11.8444401488,84.305138103,2.76
3300,1433755494,11.8350238823,84.0895151717,8.65
3301,1433755494,11.8855183747,83.800351773,2.74
3302,1433755495,11.8519699723,83.5093456054,2.68
3303,1433755495,11.8519699723,83.5093456054,6.33
3304,1433755496,11.8950939118,83.2178224098,5.01
3305,1433755496,11.861031787,82.9619961521,2.75
3306,1433755497,11.9008429805,82.6932108456,3.2
3307,1433755497,11.8696892988,82.4505289387,2.82
3308,1433755498,11.9232152316,82.1846606005,2.71
3309,1433755498,11.8600652168,81.8879138437,2.8
3310,1433755499,11.9138358243,81.5810091471,3.02
3311,1433755499,11.8872441783,81.3443800024,2.66
3312,1433755500,11.9269432004,81.0445351731,5.0
3313,1433755500,11.9163826678,80.7958911277,2.73
3314,1433755501,11.9418170225,80.5199824534,3.12
3315,1433755501,11.9430407224,80.4461365903,2.74
3316,1433755502,11.9349243438,80.1957976086,2.86
3317,1433755502,11.9407065685,79.8973386409,2.78
3318,1433755503,11.9255475058,79.574003525,3.05
3319,1433755503,11.9428266048,79.293663371,2.71
3320,1433755504,11.9361517422,78.9777542701,4.37
3321,1433755504,11.965745234,78.6673132967,10.5
3322,1433755505,11.9324364339,78.3692014843,2.69
3323,1433755505,11.9645406684,78.0821002972,2.74
3324,1433755506,11.9552522087,77.8030765866,2.74
3325,1433755506,11.9874449661,77.5935244714,2.75
3326,1433755507,11.9331158963,77.3372446408,2.74
3327,1433755507,11.9920499545,77.0340334811,2.66
3328,1433755508,11.9565324247,76.8320237242,2.74
3329,1433755508,12.0033647622,76.545684559,4.44
3330,1433755509,11.9770167838,76.284656707,2.96
3331,1433755509,12.0178009832,76.0111394494,2.76
3332,1433755510,11.9754268679,75.7843424242,3.37
3333,1433755510,12.0256087575,75.511172131,2.71
3334,1433755511,11.9837936987,75.2735984921,3.25
3335,1433755511,12.0263258504,74.990470983,2.7
3336,1433755512,11.9813784185,74.7517750799,3.16
3337,1433755512,12.0128409163,74.5334872503,4.03
3338,1433755513,11.9707657145,74.2756025761,2.82
3339,1433755513,12.0038493585,74.0386130146,5.12
3340,1433755514,11.9750187224,73.8008487249,2.73
3341,1433755514,11.9694068144,73.54741635,2.74
3342,1433755515,11.9747025879,73.2395629636,2.73
3343,1433755515,11.9786889308,72.9922843339,2.65
3344,1433755516,11.9952984849,72.7514113733,2.72
3345,1433755516,11.9730887583,72.5367828696,2.73
3346,1433755517,12.0102851104,72.3438497256,2.73
3347,1433755517,11.977578675,72.0370519222,9.63
3348,1433755518,12.0109626554,71.8115375642,3.65
3349,1433755518,11.966382686,71.5874906571,2.67
3350,1433755519,12.0017152803,71.3195617906,2.73
3351,1433755519,11.9607306043,71.0643929884,2.7
3352,1433755520,12.0022283229,70.8535362889,2.93
3353,1433755520,11.9700328991,70.6187408517,2.66
3354,1433755521,11.999620099,70.3864744371,2.64
3355,1433755521,12.0030397029,70.147337827,2.66
3356,1433755522,11.9645735477,69.8619089233,2.74
3357,1433755522,11.9918413419,69.6300273087,2.71
3358,1433755523,11.9602921475,69.4348974844,2.73
3359,1433755523,11.9938780887,69.1662059226,2.69
3360,1433755524,11.9513859216,68.9272088304,2.74
3361,1433755524,11.968282012,68.61907492,2.7
3362,1433755525,11.9129716544,68.4242625674,2.66
3363,1433755525,11.9374027524,68.1061295098,2.63
3364,1433755526,11.9169311016,67.8443582709,2.73
3365,1433755526,11.9274270826,67.5426448817,2.73
3366,1433755527,11.9837411427,67.2962650024,2.74
3367,1433755527,12.0584372812,67.0471095303,2.67
3368,1433755528,12.0758431888,66.9968460015,2.77
3369,1433755528,12.1174241432,66.7242345197,2.75
3370,1433755529,12.1568167424,66.5067248872,2.71
3371,1433755529,12.2115597499,66.0600119789,9.0
3372,1433755530,12.2153177863,66.0478982734,2.71
3373,1433755530,12.2636761281,65.7558282454,7.26
3374,1433755531,12.321753892,65.4601543727,2.73
3375,1433755531,12.3734930199,65.1985355607,2.77
3376,1433755532,12.4250254083,64.987799299,2.76
3377,1433755532,12.4061620883,64.7353762382,5.6
3378,1433755533,12.4060585628,64.5048348491,2.71
3379,1433755533,12.4925667667,64.2489523499,2.76
3380,1433755534,12.5737020955,64.0018329463,2.79
3381,1433755534,12.5906124166,63.722066941,4.5
3382,1433755535,12.6017853183,63.6908550703,2.74
3383,1433755535,12.6900131714,63.4036702048,2.85
3384,1433755536,12.7423633864,63.1610486195,2.71
3385,1433755536,12.8252085316,62.9260339427,2.7
3386,1433755537,12.8857924041,62.7200511342,2.72
3387,1433755537,12.9512798901,62.4514840829,2.68
3388,1433755538,13.0086320059,62.1913500314,2.71
3389,1433755538,13.0587829961,61.9193434477,7.71
3390,1433755539,13.1076539401,61.6598238319,2.65
3391,1433755539,13.1880679362,61.3519548383,6.35
3392,1433755540,13.2342405811,61.1170206809,2.7
3393,1433755540,13.2675865727,60.9212826418,3.22
3394,1433755541,13.2850729952,60.6941765911,2.7
3395,1433755541,13.2857207993,60.7006685656,2.75
3396,1433755542,13.3763829608,60.3839773822,2.71
3397,1433755542,13.3927773335,60.1264816992,2.65
3398,1433755543,13.4723695952,59.8338305408,2.66
3399,1433755543,13.4998669886,59.547628872,2.66
3400,1433755544,13.5661732022,59.2634711476,2.61
3401,1433755544,13.5883165083,59.0300447548,9.79
3402,1433755545,13.6665156799,58.755536095,2.7
3403,1433755545,13.6863326573,58.554938627,2.61
3404,1433755546,13.739801544,58.3290804084,2.62
3405,1433755546,13.739801544,58.3290804084,2.84
3406,1433755547,13.7799423159,58.0770625446,2.64
3407,1433755547,13.7799423159,58.0770625446,3.07
3408,1433755548,13.7886921007,57.8532789474,2.76
3409,1433755548,13.7886921007,57.8532789474,2.65
3410,1433755549,13.7886921007,57.8532789474,2.61
3411,1433755549,13.7886921007,57.8532789474,2.71
3412,1433755550,13.8056983353,57.7126940932,3.28
3413,1433755550,13.8056983353,57.7126940932,2.61
3414,1433755551,13.804652689,57.6981210422,2.73
3415,1433755551,13.804652689,57.6981210422,2.7
3416,1433755552,13.804652689,57.6981210422,2.67
3417,1433755552,13.804652689,57.6981210422,2.72
3418,1433755553,13.804652689,57.6981210422,2.6
3419,1433755553,13.804652689,57.6981210422,2.67
3420,1433755554,13.804652689,57.6981210422,2.72
3421,1433755554,13.804652689,57.6981210422,2.69
3422,1433755555,13.8064032908,57.448920911,2.71
3423,1433755555,13.7868679726,57.2945755559,2.74
3424,1433755556,13.7578050505,57.0844888227,7.26
3425,1433755556,13.7407139917,56.9010552035,2.67
3426,1433755557,13.7454658439,56.6708054076,2.72
3427,1433755557,13.7322893602,56.4501650309,2.63
3428,1433755558,13.6583622918,56.2313177712,2.64
3429,1433755558,13.6455957509,55.9653171457,6.37
3430,1433755559,13.5926134948,55.7421026083,4.73
3431,1433755559,13.5606441867,55.468430813,5.52
3432,1433755560,13.5253069944,55.1782143694,3.3
3433,1433755560,13.463088156,54.9275122336,2.65
3434,1433755561,13.461575826,54.6536196972,2.71
3435,1433755561,13.3884702899,54.4528238326,2.74
3436,1433755562,13.3794001614,54.2468291367,2.71
3437,1433755562,13.3074404214,53.9949090053,3.23
3438,1433755563,13.3220878946,53.7652225877,2.79
3439,1433755563,13.2500046296,53.4726415675,2.7
3440,1433755564,13.2380774439,53.2467387521,2.69
3441,1433755564,13.1771087409,52.9338798105,2.64
3442,1433755565,13.1709901026,52.6844119099,2.69
3443,1433755565,13.0956022747,52.437647105,2.65
3444,1433755566,13.0984562549,52.2224313789,2.77
3445,1433755566,13.0330038313,51.9695650891,2.58
3446,1433755567,12.995205991,51.7279273994,2.67
3447,1433755567,12.9469603099,51.4915299113,2.69
3448,1433755568,12.8896545603,51.2413061378,2.65
3449,1433755568,12.7345812176,50.9985658048,2.66
3450,1433755569,12.6200843003,50.7322856249,2.68
3451,1433755569,12.6215522547,50.4876307844,11.2
3452,1433755570,12.598291157,50.1858417178,2.68
3453,1433755571,12.6232061673,49.737346974,103.0
3454,1433755571,12.6232061673,49.737346974,2.61
3455,1433755572,12.5743633191,49.2342125259,90.9
3456,1433755572,12.5743633191,49.2342125259,2.69
3457,1433755573,12.5610250171,48.8123975176,54.5
3458,1433755573,12.5528573457,48.7732992049,2.63
3459,1433755573,12.5513105844,48.5934303657,21.3
3460,1433755574,12.527996464,48.3340312578,7.04
3461,1433755574,12.5236246805,48.064071544,2.67
3462,1433755575,12.4386508289,47.8296758513,2.74
3463,1433755575,12.4176192733,47.6048295699,2.73
3464,1433755576,12.3997130974,47.3639639139,2.72
3465,1433755576,12.3611373498,47.1328255833,2.71
3466,1433755577,12.3579337945,46.9019548667,2.76
3467,1433755577,12.3467164431,46.6688740442,3.09
3468,1433755578,12.3244169184,46.4418605454,2.72
3469,1433755578,12.3213848289,46.2330970165,3.88
3470,1433755579,12.3194230953,46.01960564,2.61
3471,1433755579,12.3135799979,45.7910011934,2.74
3472,1433755580,12.3418592481,45.5985132894,2.78
3473,1433755580,12.3101062417,45.3849215331,2.67
3474,1433755581,12.3419802346,45.1556065492,2.84
3475,1433755581,12.3064360915,44.924140912,2.74
3476,1433755582,12.3383892905,44.6770433728,2.7
3477,1433755582,12.29767367,44.4442385772,2.68
3478,1433755583,12.311199845,44.1861401439,2.7
3479,1433755583,12.3023238467,43.9273888519,2.75
3480,1433755584,12.2895643413,43.6775373006,2.7
3481,1433755585,12.312377468,43.4010738108,2.7
3482,1433755585,12.2765865664,43.1428034303,2.71
3483,1433755586,12.2986839957,42.9127007417,4.07
3484,1433755586,12.2630123616,42.6425603101,2.72
3485,1433755587,12.3134181835,42.3627551694,2.98
3486,1433755587,12.2792071767,42.100509155,2.65
3487,1433755588,12.3150687942,41.8640686731,2.82
3488,1433755588,12.2995151786,41.6159822955,2.69
3489,1433755589,12.2714040206,41.3780634669,2.72
3490,1433755589,12.3005431257,41.1277266309,2.74
3491,1433755590,12.2765476477,40.8710687402,2.67
3492,1433755590,12.3055063875,40.6392584866,6.66
3493,1433755591,12.2673830275,40.412456755,2.78
3494,1433755591,12.294895199,40.1554184694,4.19
3495,1433755592,12.2717488353,39.9195513973,2.69
3496,1433755592,12.2747587582,39.6426884931,2.73
3497,1433755593,12.2866973793,39.4064965142,2.86
3498,1433755593,12.2579938286,39.2142351978,4.12
3499,1433755594,12.2473295281,38.8418105582,2.67
3500,1433755595,12.275257282,38.5792987442,2.63
3501,1433755595,12.2312421511,38.3406128598,9.04
3502,1433755605,12.1240084147,33.3147312548,2.74
3503,1433755606,12.1313241718,33.1114996585,2.69
3504,1433755606,12.085647686,32.8463918177,2.71
3505,1433755607,12.0934428777,32.571677094,2.89
3506,1433755607,12.0411473144,32.3084539314,2.81
3507,1433755608,12.066501048,32.1133278685,2.72
3508,1433755608,12.0377737822,31.8638341044,2.74
3509,1433755609,12.0010186148,31.6193623048,2.76
3510,1433755609,12.0310886114,31.3884326899,2.67
3511,1433755610,11.9952227308,31.1249424168,2.6
3512,1433755610,12.023485467,30.942910528,2.72
3513,1433755611,12.023485467,30.942910528,2.74
3514,1433755611,12.0176250936,30.7051277267,2.67
3515,1433755612,12.0176250936,30.7051277267,2.65
3516,1433755612,12.0176250936,30.7051277267,2.64
3517,1433755613,12.0176250936,30.7051277267,5.38
3518,1433755613,12.0176250936,30.7051277267,2.69
3519,1433755614,12.0176250936,30.7051277267,2.84
3520,1433755614,12.0010625714,30.542954234,2.92
3521,1433755615,12.0010625714,30.542954234,2.74
3522,1433755615,12.0010625714,30.542954234,7.15
3523,1433755616,12.0010625714,30.542954234,2.63
3524,1433755616,12.0010625714,30.542954234,2.76
3525,1433755617,12.0173231991,30.5629717155,2.69
3526,1433755617,12.0293821115,30.5843886673,2.65
3527,1433755618,12.0293821115,30.5843886673,9.76
3528,1433755618,12.0277290182,30.5640677715,2.74
3529,1433755619,12.0733305993,30.707507695,2.63
3530,1433755619,12.0975664805,30.8931166483,2.73
3531,1433755620,12.0937113428,31.0910447783,2.63
3532,1433755620,12.1117010629,31.3647870588,2.71
3533,1433755621,12.1289922583,31.6023123491,2.7
3534,1433755621,12.1605205985,31.8311970203,6.58
3535,1433755622,12.1900958054,32.0823460571,4.68
3536,1433755622,12.1838641837,32.3444546333,4.58
3537,1433755623,12.1950078412,32.5672544177,2.7
3538,1433755623,12.1670954445,32.792757052,2.99
3539,1433755624,12.1722337264,33.0072984697,6.21
3540,1433755624,12.1833259513,33.2535925895,5.53
3541,1433755625,12.1700149555,33.4125660526,2.65
3542,1433755625,12.2025808028,33.6487855534,2.66
3543,1433755626,12.1491513544,33.9562802228,2.6
3544,1433755626,12.1771506306,34.231136979,2.74
3545,1433755627,12.1316879832,34.5043325435,3.35
3546,1433755628,12.130485027,35.008861757,2.62
3547,1433755628,12.1659977266,35.2534999791,2.69
3548,1433755629,12.1258442756,35.5218462028,2.7
3549,1433755629,12.1344856605,35.7460294397,2.71
3550,1433755630,12.1259145112,35.9922658317,2.7
3551,1433755630,12.1075793636,36.2690883499,2.71
3552,1433755631,12.1306188189,36.5980680077,2.67
3553,1433755631,12.0715256842,36.8448912043,2.71
3554,1433755632,12.0940749892,37.0792538774,2.7
3555,1433755632,12.0469751736,37.3604469872,2.71
3556,1433755633,12.05852119,37.6818666209,2.72
3557,1433755633,12.0462147712,37.9305012331,2.74
3558,1433755634,12.0391117576,38.2349208101,2.63
3559,1433755634,12.0561065042,38.5069074401,2.67
3560,1433755635,12.0217163491,38.758985118,4.88
3561,1433755635,12.0510137157,38.9823236445,2.68
3562,1433755636,12.0097049987,39.1971884465,2.7
3563,1433755636,12.0389752443,39.4543454635,2.78
3564,1433755637,12.016495755,39.7268327019,2.7
3565,1433755637,12.0451634181,39.965278536,2.69
3566,1433755638,12.0150044417,40.1958667679,2.76
3567,1433755638,11.9910655861,40.4277420608,2.66
3568,1433755639,12.0318135208,40.7136129978,5.6
3569,1433755639,11.9980882386,40.9690039579,2.69
3570,1433755640,12.0151076283,41.2055930507,2.66
3571,1433755640,11.9697971729,41.4524260062,2.73
3572,1433755641,11.9667949671,41.7164466931,3.46
3573,1433755641,11.9939226357,41.973365864,2.67
3574,1433755642,11.9501038914,42.1984970506,2.67
3575,1433755642,11.9832128549,42.4334013174,2.74
3576,1433755643,11.9420054784,42.6523183111,2.73
3577,1433755643,11.9461527668,42.9219451178,6.16
3578,1433755644,11.9417441175,43.2460720712,2.76
3579,1433755644,11.9188256923,43.4777664336,5.2
3580,1433755645,11.9276254325,43.6881777609,6.33
3581,1433755645,11.921437306,43.9429059122,2.73
3582,1433755646,11.9528857177,44.1717885898,2.69
3583,1433755646,11.9174735063,44.3279613675,2.72
3584,1433755647,11.945332407,44.5550014086,3.11
3585,1433755647,11.9294178035,44.8199478972,5.59
3586,1433755648,11.9475389082,45.013551722,2.73
3587,1433755648,11.9435179057,45.2826529671,2.85
3588,1433755649,11.9456199291,45.592388937,2.67
3589,1433755649,11.9397333324,45.9569055205,2.61
3590,1433755650,11.9322968714,46.2125081637,2.71
3591,1433755650,11.9529249031,46.5612025447,2.69
3592,1433755651,11.9175638349,46.8260631301,2.68
3593,1433755651,11.9494159289,47.0355524761,4.0
3594,1433755652,11.8999738649,47.3864008073,2.68
3595,1433755652,11.9210284684,47.7001066885,2.7
3596,1433755653,11.8793987989,47.9337521773,2.71
3597,1433755653,11.9114814023,48.2019712721,2.75
3598,1433755654,11.870527034,48.4678114745,2.7
3599,1433755654,11.9062652943,48.7362154414,3.03
3600,1433755655,11.8738163073,48.984482119,2.72
3601,1433755655,11.8638403743,49.2127689342,2.71
3602,1433755656,11.8952796982,49.406993469,2.96
3603,1433755656,11.8946524268,49.6384202406,2.73
3604,1433755657,11.8954886216,49.9267369942,2.65
3605,1433755657,11.8651497847,50.1477899214,2.61
3606,1433755658,11.9025919779,50.3667609621,5.17
3607,1433755658,11.8477379559,50.6503676365,2.7
3608,1433755659,11.8669503575,50.8744515777,2.7
3609,1433755659,11.8909408101,51.0375639712,2.66
3610,1433755660,11.8472711622,51.2530596698,5.9
3611,1433755660,11.8748649107,51.516699042,2.7
3612,1433755661,11.8464025924,51.7547152122,2.74
3613,1433755661,11.8716583368,51.9973932347,2.68
3614,1433755662,11.8746172042,52.1879103626,2.67
3615,1433755662,11.8663064456,52.3941168506,2.76
3616,1433755663,11.8779376114,52.6768039208,3.09
3617,1433755663,11.8753273313,52.8776540725,2.7
3618,1433755664,11.8926188286,53.0966475282,2.77
3619,1433755664,11.857161188,53.3310210836,2.69
3620,1433755665,11.8907138336,53.5672943958,2.73
3621,1433755665,11.8618443978,53.8161445122,2.72
3622,1433755666,11.8899369772,54.1037795944,3.36
3623,1433755666,11.866771024,54.2680409474,2.74
3624,1433755667,11.8931664441,54.561816333,2.71
3625,1433755667,11.8531981784,54.8188780808,2.68
3626,1433755668,11.8878128842,54.9929811402,2.71
3627,1433755668,11.8510133519,55.1655536293,2.75
3628,1433755669,11.8745332127,55.2810188569,3.94
3629,1433755669,11.8408003939,55.4693694394,2.65
3630,1433755670,11.8535479428,55.7141389694,4.67
3631,1433755670,11.8329427152,55.9085652033,2.72
3632,1433755671,11.8442305041,56.1477847878,2.7
3633,1433755671,11.8360853286,56.3560878506,2.72
3634,1433755672,11.8289022111,56.5351789566,2.69
3635,1433755672,11.8530054081,56.8160521243,2.7
3636,1433755673,11.8183970521,57.0208945785,2.73
3637,1433755673,11.8406585438,57.2244179405,2.71
3638,1433755674,11.8072387924,57.4450860171,2.69
3639,1433755674,11.8373064853,57.6962175795,2.7
3640,1433755675,11.7918331037,57.9265762521,2.66
3641,1433755675,11.8390111761,58.0912960966,2.66
3642,1433755676,11.8168584754,58.297900204,2.71
3643,1433755676,11.8369829131,58.5748296235,2.81
3644,1433755677,11.7718280149,58.8747228449,2.65
3645,1433755677,11.7838512593,59.1712006919,2.72
3646,1433755678,11.7592565391,59.445057923,2.74
3647,1433755678,11.7152934433,59.7075762127,2.75
3648,1433755679,11.7251527315,59.9389552501,2.66
3649,1433755679,11.7136647952,60.1689586494,2.75
3650,1433755680,11.7305377819,60.3883016339,2.69
3651,1433755680,11.714035122,60.6448545756,3.94
3652,1433755681,11.758109139,60.8930279348,2.73
3653,1433755681,11.7249541411,61.128158582,9.76
3654,1433755682,11.7543971367,61.3690765732,2.7
3655,1433755682,11.7433339897,61.6089135797,75.8
3656,1433755683,11.7291322912,61.8549252215,8.11
3657,1433755683,11.7655527451,62.1131916473,42.3
3658,1433755684,11.7350159015,62.3453016095,2.66
3659,1433755684,11.7807808623,62.5616356538,53.0
3660,1433755685,11.7433105151,62.8541956344,2.74
3661,1433755685,11.7616703211,63.1047818603,81.8
3662,1433755686,11.7406204603,63.3549460501,5.19
3663,1433755686,11.7923477244,63.5957301004,2.74
3664,1433755687,11.7543593059,63.8317630641,2.71
